,filename,i1,j1
6065,output47_85_0,18,13
6066,output47_86_0,18,13
6067,output47_87_0,14,17
6068,output47_88_0,14,17
6069,output47_89_0,18,17
6070,output47_8_0,14,15
6071,output47_90_0,18,17
6072,output47_91_0,12,9
6073,output47_92_0,14,16
6074,output47_93_0,13,12
6075,output47_94_0,10,13
6076,output47_95_0,13,13
6077,output47_96_0,14,17
6078,output47_97_0,13,17
6079,output47_98_0,13,17
6080,output47_99_0,13,17
6081,output47_9_0,14,15
6082,output48_0_0,17,13
6083,output48_10_0,3,17
6084,output48_11_0,3,17
6085,output48_12_0,2,18
6086,output48_13_0,2,18
6087,output48_14_0,10,18
6088,output48_15_0,10,18
6089,output48_16_0,9,16
6090,output48_17_0,9,16
6091,output48_18_0,9,18
6092,output48_19_0,9,5
6093,output48_1_0,17,13
6094,output48_20_0,12,1
6095,output48_21_0,11,3
6096,output48_22_0,12,3
6097,output48_23_0,11,1
6098,output48_24_0,14,2
6099,output48_25_0,12,4
6100,output48_26_0,13,2
6101,output48_27_0,11,5
6102,output48_28_0,11,3
6103,output48_29_0,12,5
6104,output48_2_0,18,10
6105,output48_30_0,13,1
6106,output48_31_0,13,7
6107,output48_32_0,11,7
6108,output48_33_0,11,3
6109,output48_34_0,12,7
6110,output48_35_0,12,5
6111,output48_36_0,12,7
6112,output48_37_0,12,7
6113,output48_38_0,11,8
6114,output48_39_0,15,2
6115,output48_3_0,18,9
6116,output48_40_0,14,3
6117,output48_41_0,12,5
6118,output48_42_0,12,5
6119,output48_43_0,12,7
6120,output48_44_0,11,9
6121,output48_45_0,9,10
6122,output48_46_0,14,8
6123,output48_47_0,10,13
6124,output48_48_0,10,13
6125,output48_49_0,10,13
6126,output48_4_0,18,13
6127,output48_50_0,11,13
6128,output48_51_0,11,15
6129,output48_52_0,14,10
6130,output48_53_0,13,9
6131,output48_54_0,14,12
6132,output48_55_0,12,13
6133,output48_56_0,14,13
6134,output48_57_0,15,13
6135,output48_58_0,10,13
6136,output48_59_0,10,13
6137,output48_5_0,18,17
6138,output48_60_0,10,13
6139,output48_61_0,14,8
6140,output48_62_0,14,12
6141,output48_63_0,14,12
6142,output48_64_0,14,10
6143,output48_65_0,17,13
6144,output48_66_0,13,13
6145,output48_67_0,13,13
6146,output48_68_0,13,15
6147,output48_69_0,13,17
6148,output48_6_0,14,15
6149,output48_70_0,13,17
6150,output48_71_0,13,17
6151,output48_72_0,17,5
6152,output48_73_0,17,5
6153,output48_74_0,18,10
6154,output48_75_0,16,9
6155,output48_76_0,16,9
6156,output48_77_0,18,9
6157,output48_78_0,18,10
6158,output48_79_0,18,12
6159,output48_7_0,13,17
6160,output48_80_0,18,13
6161,output48_81_0,18,13
6162,output48_82_0,18,13
6163,output48_83_0,18,13
6164,output48_84_0,18,17
6165,output48_85_0,18,17
6166,output48_86_0,15,15
6167,output48_87_0,14,16
6168,output48_88_0,14,17
6169,output48_89_0,18,17
6170,output48_8_0,13,17
6171,output48_90_0,18,17
6172,output48_91_0,12,9
6173,output48_92_0,16,12
6174,output48_93_0,13,12
6175,output48_94_0,14,13
6176,output48_95_0,14,15
6177,output48_96_0,13,17
6178,output48_97_0,13,17
6179,output48_98_0,13,17
6180,output48_99_0,14,17
6181,output48_9_0,13,17
6182,output49_0_0,18,13
6183,output49_10_0,2,17
6184,output49_11_0,2,17
6185,output49_12_0,2,18
6186,output49_13_0,10,18
6187,output49_14_0,10,18
6188,output49_15_0,10,18
6189,output49_16_0,9,16
6190,output49_17_0,9,16
6191,output49_18_0,9,18
6192,output49_19_0,14,1
6193,output49_1_0,18,13
6194,output49_20_0,11,1
6195,output49_21_0,13,2
6196,output49_22_0,14,3
6197,output49_23_0,12,2
6198,output49_24_0,12,5
6199,output49_25_0,12,4
6200,output49_26_0,12,5
6201,output49_27_0,14,3
6202,output49_28_0,14,4
6203,output49_29_0,12,5
6204,output49_2_0,14,8
6205,output49_30_0,12,5
6206,output49_31_0,13,7
6207,output49_32_0,12,7
6208,output49_33_0,12,7
6209,output49_34_0,13,5
6210,output49_35_0,12,5
6211,output49_36_0,12,5
6212,output49_37_0,12,7
6213,output49_38_0,12,2
6214,output49_39_0,12,4
6215,output49_3_0,18,15
6216,output49_40_0,16,4
6217,output49_41_0,12,5
6218,output49_42_0,12,7
6219,output49_43_0,12,7
6220,output49_44_0,12,9
6221,output49_45_0,11,9
6222,output49_46_0,16,9
6223,output49_47_0,14,5
6224,output49_48_0,10,13
6225,output49_49_0,13,13
6226,output49_4_0,18,13
6227,output49_50_0,14,8
6228,output49_51_0,10,13
6229,output49_52_0,15,10
6230,output49_53_0,14,10
6231,output49_54_0,14,10
6232,output49_55_0,16,12
6233,output49_56_0,11,10
6234,output49_57_0,15,8
6235,output49_58_0,14,15
6236,output49_59_0,10,13
6237,output49_5_0,18,17
6238,output49_60_0,10,13
6239,output49_61_0,8,14
6240,output49_62_0,14,12
6241,output49_63_0,14,12
6242,output49_64_0,16,12
6243,output49_65_0,15,12
6244,output49_66_0,15,13
6245,output49_67_0,15,13
6246,output49_68_0,14,17
6247,output49_69_0,14,17
6248,output49_6_0,16,17
6249,output49_70_0,13,17
6250,output49_71_0,18,6
6251,output49_72_0,17,5
6252,output49_73_0,17,4
6253,output49_74_0,16,5
6254,output49_75_0,16,8
6255,output49_76_0,16,10
6256,output49_77_0,16,9
6257,output49_78_0,16,12
6258,output49_79_0,16,10
6259,output49_7_0,14,13
6260,output49_80_0,16,10
6261,output49_81_0,16,12
6262,output49_82_0,16,12
6263,output49_83_0,16,13
6264,output49_84_0,14,13
6265,output49_85_0,16,17
6266,output49_86_0,18,17
6267,output49_87_0,15,17
6268,output49_88_0,14,17
6269,output49_89_0,17,13
6270,output49_8_0,12,16
6271,output49_90_0,14,9
6272,output49_91_0,14,10
6273,output49_92_0,15,10
6274,output49_93_0,15,12
6275,output49_94_0,15,13
6276,output49_95_0,13,13
6277,output49_96_0,14,17
6278,output49_97_0,14,17
6279,output49_98_0,15,17
6280,output49_99_0,14,17
6281,output49_9_0,13,17
6282,output4_0_0,13,18
6283,output4_0_1,18,13
6284,output4_10_0,2,11
6285,output4_10_1,12,12
6286,output4_11_0,2,11
6287,output4_11_1,11,15
6288,output4_12_0,3,15
6289,output4_12_1,12,15
6290,output4_13_0,1,12
6291,output4_13_1,12,15
6292,output4_14_0,3,16
6293,output4_14_1,11,15
6294,output4_15_0,3,18
6295,output4_15_1,12,6
6296,output4_16_0,0,15
6297,output4_16_1,12,7
6298,output4_17_0,11,17
6299,output4_17_1,11,5
6300,output4_18_0,13,17
6301,output4_18_1,7,2
6302,output4_19_0,16,10
6303,output4_19_1,9,5
6304,output4_1_0,16,15
6305,output4_1_1,15,10
6306,output4_20_0,17,9
6307,output4_20_1,8,5
6308,output4_21_0,16,12
6309,output4_21_1,8,1
6310,output4_22_0,17,13
6311,output4_22_1,9,5
6312,output4_23_0,15,8
6313,output4_23_1,9,5
6314,output4_24_0,5,0
6315,output4_24_1,9,7
6316,output4_25_0,7,2
6317,output4_25_1,9,5
6318,output4_26_0,9,2
6319,output4_26_1,9,7
6320,output4_27_0,9,1
6321,output4_27_1,8,8
6322,output4_28_0,14,3
6323,output4_28_1,11,9
6324,output4_29_0,16,2
6325,output4_29_1,11,9
6326,output4_2_0,17,13
6327,output4_2_1,18,13
6328,output4_30_0,11,1
6329,output4_30_1,10,10
6330,output4_31_0,14,3
6331,output4_31_1,11,9
6332,output4_32_0,14,3
6333,output4_32_1,10,10
6334,output4_33_0,16,4
6335,output4_33_1,12,2
6336,output4_34_0,11,5
6337,output4_34_1,11,5
6338,output4_35_0,12,5
6339,output4_35_1,11,5
6340,output4_36_0,12,7
6341,output4_36_1,12,5
6342,output4_37_0,12,7
6343,output4_37_1,11,7
6344,output4_38_0,11,8
6345,output4_38_1,11,9
6346,output4_39_0,12,9
6347,output4_39_1,4,6
6348,output4_3_0,16,12
6349,output4_3_1,11,15
6350,output4_40_0,12,10
6351,output4_40_1,4,6
6352,output4_41_0,12,11
6353,output4_41_1,4,6
6354,output4_42_0,12,13
6355,output4_42_1,4,6
6356,output4_43_0,12,13
6357,output4_43_1,4,6
6358,output4_44_0,11,15
6359,output4_44_1,4,6
6360,output4_45_0,12,15
6361,output4_45_1,4,9
6362,output4_46_0,11,3
6363,output4_46_1,3,9
6364,output4_47_0,11,3
6365,output4_47_1,5,10
6366,output4_48_0,11,5
6367,output4_48_1,3,9
6368,output4_49_0,11,5
6369,output4_49_1,11,7
6370,output4_4_0,16,13
6371,output4_4_1,15,13
6372,output4_50_0,12,7
6373,output4_50_1,3,12
6374,output4_51_0,12,7
6375,output4_51_1,5,14
6376,output4_52_0,12,7
6377,output4_52_1,5,15
6378,output4_53_0,12,7
6379,output4_53_1,9,9
6380,output4_54_0,12,9
6381,output4_54_1,10,10
6382,output4_55_0,12,7
6383,output4_55_1,10,10
6384,output4_56_0,12,10
6385,output4_56_1,6,11
6386,output4_57_0,12,10
6387,output4_57_1,10,13
6388,output4_58_0,12,10
6389,output4_58_1,8,14
6390,output4_59_0,12,12
6391,output4_59_1,7,14
6392,output4_5_0,4,16
6393,output4_5_1,13,17
6394,output4_60_0,12,12
6395,output4_60_1,9,16
6396,output4_61_0,12,13
6397,output4_61_1,9,16
6398,output4_62_0,12,13
6399,output4_62_1,9,16
6400,output4_63_0,13,12
6401,output4_63_1,9,18
6402,output4_64_0,13,12
6403,output4_64_1,14,15
6404,output4_65_0,11,9
6405,output4_65_1,12,15
6406,output4_66_0,13,13
6407,output4_66_1,17,5
6408,output4_67_0,13,12
6409,output4_67_1,17,5
6410,output4_68_0,10,13
6411,output4_68_1,17,5
6412,output4_69_0,10,13
6413,output4_69_1,18,7
6414,output4_6_0,3,11
6415,output4_6_1,13,17
6416,output4_70_0,13,13
6417,output4_70_1,12,7
6418,output4_71_0,12,15
6419,output4_71_1,16,10
6420,output4_72_0,10,17
6421,output4_72_1,11,10
6422,output4_73_0,10,17
6423,output4_73_1,14,9
6424,output4_74_0,10,18
6425,output4_74_1,11,12
6426,output4_75_0,10,18
6427,output4_75_1,10,13
6428,output4_76_0,3,18
6429,output4_76_1,12,13
6430,output4_77_0,12,9
6431,output4_77_1,15,12
6432,output4_78_0,12,9
6433,output4_78_1,15,13
6434,output4_79_0,14,14
6435,output4_79_1,10,13
6436,output4_7_0,3,12
6437,output4_7_1,13,18
6438,output4_80_0,14,15
6439,output4_80_1,15,9
6440,output4_81_0,14,15
6441,output4_81_1,13,10
6442,output4_82_0,12,13
6443,output4_82_1,14,12
6444,output4_83_0,13,17
6445,output4_83_1,14,12
6446,output4_84_0,11,9
6447,output4_84_1,13,13
6448,output4_85_0,11,10
6449,output4_85_1,10,13
6450,output4_86_0,10,10
6451,output4_86_1,11,15
6452,output4_87_0,11,12
6453,output4_87_1,11,15
6454,output4_88_0,11,13
6455,output4_88_1,11,15
6456,output4_89_0,10,13
6457,output4_89_1,10,18
6458,output4_8_0,3,12
6459,output4_8_1,13,18
6460,output4_90_0,11,15
6461,output4_90_1,10,18
6462,output4_91_0,11,15
6463,output4_91_1,12,18
6464,output4_92_0,10,17
6465,output4_92_1,1,12
6466,output4_93_0,10,18
6467,output4_93_1,12,7
6468,output4_94_0,18,13
6469,output4_94_1,11,8
6470,output4_95_0,17,13
6471,output4_95_1,14,9
6472,output4_96_0,18,15
6473,output4_96_1,12,10
6474,output4_97_0,18,15
6475,output4_97_1,8,9
6476,output4_98_0,18,17
6477,output4_98_1,8,8
6478,output4_99_0,18,17
6479,output4_99_1,8,9
6480,output4_9_0,3,12
6481,output4_9_1,11,15
6482,output5_0_0,13,18
6483,output5_0_1,14,10
6484,output5_10_0,2,11
6485,output5_10_1,13,13
6486,output5_11_0,2,11
6487,output5_11_1,13,15
6488,output5_12_0,1,12
6489,output5_12_1,12,15
6490,output5_13_0,2,12
6491,output5_13_1,10,13
6492,output5_14_0,3,10
6493,output5_14_1,12,2
6494,output5_15_0,2,18
6495,output5_15_1,12,6
6496,output5_16_0,1,15
6497,output5_16_1,11,3
6498,output5_17_0,13,17
6499,output5_17_1,12,5
6500,output5_18_0,2,17
6501,output5_18_1,9,4
6502,output5_19_0,17,13
6503,output5_19_1,11,5
6504,output5_1_0,10,18
6505,output5_1_1,18,10
6506,output5_20_0,17,13
6507,output5_20_1,11,5
6508,output5_21_0,18,10
6509,output5_21_1,11,2
6510,output5_22_0,18,13
6511,output5_22_1,12,2
6512,output5_23_0,7,2
6513,output5_23_1,11,5
6514,output5_24_0,7,2
6515,output5_24_1,7,2
6516,output5_25_0,7,2
6517,output5_25_1,9,5
6518,output5_26_0,11,2
6519,output5_26_1,11,5
6520,output5_27_0,12,1
6521,output5_27_1,12,7
6522,output5_28_0,14,3
6523,output5_28_1,11,9
6524,output5_29_0,15,3
6525,output5_29_1,11,9
6526,output5_2_0,18,13
6527,output5_2_1,14,12
6528,output5_30_0,14,3
6529,output5_30_1,11,9
6530,output5_31_0,14,3
6531,output5_31_1,11,9
6532,output5_32_0,14,3
6533,output5_32_1,10,13
6534,output5_33_0,14,4
6535,output5_33_1,12,3
6536,output5_34_0,15,5
6537,output5_34_1,14,3
6538,output5_35_0,15,5
6539,output5_35_1,13,5
6540,output5_36_0,12,7
6541,output5_36_1,12,7
6542,output5_37_0,12,7
6543,output5_37_1,11,7
6544,output5_38_0,14,8
6545,output5_38_1,6,7
6546,output5_39_0,12,7
6547,output5_39_1,5,5
6548,output5_3_0,3,18
6549,output5_3_1,16,12
6550,output5_40_0,11,9
6551,output5_40_1,6,6
6552,output5_41_0,12,7
6553,output5_41_1,6,7
6554,output5_42_0,12,13
6555,output5_42_1,5,5
6556,output5_43_0,12,12
6557,output5_43_1,6,6
6558,output5_44_0,12,15
6559,output5_44_1,4,6
6560,output5_45_0,12,15
6561,output5_45_1,6,7
6562,output5_46_0,12,2
6563,output5_46_1,6,11
6564,output5_47_0,11,3
6565,output5_47_1,5,10
6566,output5_48_0,12,5
6567,output5_48_1,5,11
6568,output5_49_0,12,7
6569,output5_49_1,5,11
6570,output5_4_0,3,18
6571,output5_4_1,12,15
6572,output5_50_0,12,7
6573,output5_50_1,5,14
6574,output5_51_0,12,7
6575,output5_51_1,5,14
6576,output5_52_0,12,7
6577,output5_52_1,5,14
6578,output5_53_0,11,9
6579,output5_53_1,5,15
6580,output5_54_0,11,9
6581,output5_54_1,10,10
6582,output5_55_0,12,7
6583,output5_55_1,10,10
6584,output5_56_0,12,7
6585,output5_56_1,10,13
6586,output5_57_0,12,13
6587,output5_57_1,10,13
6588,output5_58_0,14,11
6589,output5_58_1,8,14
6590,output5_59_0,14,11
6591,output5_59_1,8,15
6592,output5_5_0,2,12
6593,output5_5_1,14,12
6594,output5_60_0,14,11
6595,output5_60_1,9,16
6596,output5_61_0,14,15
6597,output5_61_1,9,16
6598,output5_62_0,13,12
6599,output5_62_1,9,18
6600,output5_63_0,4,16
6601,output5_63_1,9,18
6602,output5_64_0,14,15
6603,output5_64_1,13,15
6604,output5_65_0,12,9
6605,output5_65_1,7,15
6606,output5_66_0,13,17
6607,output5_66_1,13,17
6608,output5_67_0,13,17
6609,output5_67_1,16,4
6610,output5_68_0,13,12
6611,output5_68_1,16,5
6612,output5_69_0,13,13
6613,output5_69_1,12,7
6614,output5_6_0,2,13
6615,output5_6_1,13,17
6616,output5_70_0,13,13
6617,output5_70_1,12,7
6618,output5_71_0,12,18
6619,output5_71_1,12,7
6620,output5_72_0,13,17
6621,output5_72_1,14,10
6622,output5_73_0,13,17
6623,output5_73_1,14,10
6624,output5_74_0,4,16
6625,output5_74_1,11,12
6626,output5_75_0,10,18
6627,output5_75_1,12,13
6628,output5_76_0,4,16
6629,output5_76_1,12,12
6630,output5_77_0,3,15
6631,output5_77_1,12,13
6632,output5_78_0,12,10
6633,output5_78_1,12,13
6634,output5_79_0,12,12
6635,output5_79_1,10,13
6636,output5_7_0,3,12
6637,output5_7_1,13,18
6638,output5_80_0,12,12
6639,output5_80_1,11,9
6640,output5_81_0,12,12
6641,output5_81_1,15,10
6642,output5_82_0,12,7
6643,output5_82_1,11,15
6644,output5_83_0,14,15
6645,output5_83_1,14,13
6646,output5_84_0,12,7
6647,output5_84_1,13,13
6648,output5_85_0,13,17
6649,output5_85_1,10,13
6650,output5_86_0,11,10
6651,output5_86_1,12,15
6652,output5_87_0,11,12
6653,output5_87_1,10,18
6654,output5_88_0,16,5
6655,output5_88_1,10,17
6656,output5_89_0,16,5
6657,output5_89_1,10,18
6658,output5_8_0,3,15
6659,output5_8_1,13,18
6660,output5_90_0,16,5
6661,output5_90_1,10,18
6662,output5_91_0,11,15
6663,output5_91_1,1,10
6664,output5_92_0,13,17
6665,output5_92_1,1,9
6666,output5_93_0,13,18
6667,output5_93_1,1,9
6668,output5_94_0,13,18
6669,output5_94_1,14,8
6670,output5_95_0,14,17
6671,output5_95_1,14,9
6672,output5_96_0,17,13
6673,output5_96_1,8,7
6674,output5_97_0,18,15
6675,output5_97_1,8,7
6676,output5_98_0,18,17
6677,output5_98_1,8,7
6678,output5_99_0,18,17
6679,output5_99_1,9,9
6680,output5_9_0,3,12
6681,output5_9_1,13,12
6682,output6_0_0,10,18
6683,output6_0_1,15,10
6684,output6_10_0,2,11
6685,output6_10_1,13,12
6686,output6_11_0,3,12
6687,output6_11_1,13,13
6688,output6_12_0,3,12
6689,output6_12_1,11,15
6690,output6_13_0,2,12
6691,output6_13_1,11,15
6692,output6_14_0,5,14
6693,output6_14_1,15,3
6694,output6_15_0,2,18
6695,output6_15_1,11,2
6696,output6_16_0,3,15
6697,output6_16_1,11,3
6698,output6_17_0,13,17
6699,output6_17_1,11,3
6700,output6_18_0,5,17
6701,output6_18_1,9,5
6702,output6_19_0,5,14
6703,output6_19_1,11,5
6704,output6_1_0,9,18
6705,output6_1_1,16,12
6706,output6_20_0,18,12
6707,output6_20_1,11,3
6708,output6_21_0,18,13
6709,output6_21_1,12,2
6710,output6_22_0,18,13
6711,output6_22_1,11,3
6712,output6_23_0,11,3
6713,output6_23_1,12,5
6714,output6_24_0,9,2
6715,output6_24_1,7,2
6716,output6_25_0,9,0
6717,output6_25_1,12,5
6718,output6_26_0,7,2
6719,output6_26_1,12,7
6720,output6_27_0,11,2
6721,output6_27_1,12,7
6722,output6_28_0,12,2
6723,output6_28_1,12,7
6724,output6_29_0,16,0
6725,output6_29_1,12,7
6726,output6_2_0,4,16
6727,output6_2_1,16,12
6728,output6_30_0,16,4
6729,output6_30_1,12,7
6730,output6_31_0,16,4
6731,output6_31_1,11,8
6732,output6_32_0,16,4
6733,output6_32_1,14,1
6734,output6_33_0,16,5
6735,output6_33_1,12,3
6736,output6_34_0,16,5
6737,output6_34_1,14,3
6738,output6_35_0,16,4
6739,output6_35_1,12,7
6740,output6_36_0,16,4
6741,output6_36_1,12,7
6742,output6_37_0,16,5
6743,output6_37_1,12,7
6744,output6_38_0,15,8
6745,output6_38_1,9,2
6746,output6_39_0,15,10
6747,output6_39_1,8,7
6748,output6_3_0,4,16
6749,output6_3_1,15,13
6750,output6_40_0,12,10
6751,output6_40_1,6,7
6752,output6_41_0,10,12
6753,output6_41_1,6,7
6754,output6_42_0,12,13
6755,output6_42_1,6,5
6756,output6_43_0,12,13
6757,output6_43_1,6,5
6758,output6_44_0,15,5
6759,output6_44_1,6,6
6760,output6_45_0,14,3
6761,output6_45_1,6,7
6762,output6_46_0,14,3
6763,output6_46_1,6,8
6764,output6_47_0,14,2
6765,output6_47_1,6,11
6766,output6_48_0,14,5
6767,output6_48_1,6,11
6768,output6_49_0,11,7
6769,output6_49_1,6,11
6770,output6_4_0,2,18
6771,output6_4_1,17,13
6772,output6_50_0,12,7
6773,output6_50_1,6,12
6774,output6_51_0,14,7
6775,output6_51_1,6,14
6776,output6_52_0,14,6
6777,output6_52_1,6,14
6778,output6_53_0,11,10
6779,output6_53_1,5,15
6780,output6_54_0,13,5
6781,output6_54_1,5,15
6782,output6_55_0,15,8
6783,output6_55_1,11,15
6784,output6_56_0,14,9
6785,output6_56_1,11,10
6786,output6_57_0,15,10
6787,output6_57_1,10,13
6788,output6_58_0,5,14
6789,output6_58_1,8,14
6790,output6_59_0,5,15
6791,output6_59_1,8,15
6792,output6_5_0,7,18
6793,output6_5_1,14,12
6794,output6_60_0,5,15
6795,output6_60_1,9,16
6796,output6_61_0,5,15
6797,output6_61_1,9,16
6798,output6_62_0,5,15
6799,output6_62_1,9,17
6800,output6_63_0,5,16
6801,output6_63_1,10,18
6802,output6_64_0,14,15
6803,output6_64_1,13,15
6804,output6_65_0,13,12
6805,output6_65_1,2,15
6806,output6_66_0,9,16
6807,output6_66_1,9,16
6808,output6_67_0,15,16
6809,output6_67_1,0,12
6810,output6_68_0,10,18
6811,output6_68_1,17,5
6812,output6_69_0,15,15
6813,output6_69_1,12,7
6814,output6_6_0,3,12
6815,output6_6_1,12,12
6816,output6_70_0,13,17
6817,output6_70_1,15,8
6818,output6_71_0,13,17
6819,output6_71_1,12,7
6820,output6_72_0,13,17
6821,output6_72_1,14,10
6822,output6_73_0,13,17
6823,output6_73_1,14,10
6824,output6_74_0,4,16
6825,output6_74_1,12,7
6826,output6_75_0,5,15
6827,output6_75_1,12,10
6828,output6_76_0,5,15
6829,output6_76_1,12,11
6830,output6_77_0,4,18
6831,output6_77_1,14,13
6832,output6_78_0,4,16
6833,output6_78_1,12,13
6834,output6_79_0,14,12
6835,output6_79_1,12,7
6836,output6_7_0,3,15
6837,output6_7_1,9,16
6838,output6_80_0,2,15
6839,output6_80_1,10,13
6840,output6_81_0,13,6
6841,output6_81_1,13,9
6842,output6_82_0,12,7
6843,output6_82_1,14,9
6844,output6_83_0,12,8
6845,output6_83_1,11,12
6846,output6_84_0,13,9
6847,output6_84_1,12,13
6848,output6_85_0,14,10
6849,output6_85_1,14,12
6850,output6_86_0,12,9
6851,output6_86_1,13,17
6852,output6_87_0,14,10
6853,output6_87_1,10,16
6854,output6_88_0,17,5
6855,output6_88_1,14,15
6856,output6_89_0,17,5
6857,output6_89_1,13,17
6858,output6_8_0,3,15
6859,output6_8_1,14,12
6860,output6_90_0,12,15
6861,output6_90_1,13,17
6862,output6_91_0,12,15
6863,output6_91_1,1,9
6864,output6_92_0,13,17
6865,output6_92_1,0,10
6866,output6_93_0,13,18
6867,output6_93_1,2,11
6868,output6_94_0,13,17
6869,output6_94_1,2,11
6870,output6_95_0,14,17
6871,output6_95_1,2,11
6872,output6_96_0,14,18
6873,output6_96_1,0,12
6874,output6_97_0,17,13
6875,output6_97_1,8,11
6876,output6_98_0,18,15
6877,output6_98_1,3,12
6878,output6_99_0,18,17
6879,output6_99_1,12,7
6880,output6_9_0,3,12
6881,output6_9_1,13,12
6882,output7_0_0,10,18
6883,output7_0_1,15,10
6884,output7_10_0,3,12
6885,output7_10_1,12,13
6886,output7_11_0,3,12
6887,output7_11_1,13,12
6888,output7_12_0,2,12
6889,output7_12_1,12,9
6890,output7_13_0,5,14
6891,output7_13_1,14,2
6892,output7_14_0,5,14
6893,output7_14_1,14,3
6894,output7_15_0,4,15
6895,output7_15_1,16,5
6896,output7_16_0,3,15
6897,output7_16_1,17,5
6898,output7_17_0,4,16
6899,output7_17_1,11,3
6900,output7_18_0,5,14
6901,output7_18_1,11,3
6902,output7_19_0,6,14
6903,output7_19_1,11,3
6904,output7_1_0,9,16
6905,output7_1_1,15,12
6906,output7_20_0,6,15
6907,output7_20_1,11,3
6908,output7_21_0,18,12
6909,output7_21_1,12,5
6910,output7_22_0,17,9
6911,output7_22_1,12,7
6912,output7_23_0,13,2
6913,output7_23_1,12,5
6914,output7_24_0,9,1
6915,output7_24_1,12,5
6916,output7_25_0,9,2
6917,output7_25_1,11,6
6918,output7_26_0,9,0
6919,output7_26_1,12,7
6920,output7_27_0,11,2
6921,output7_27_1,12,7
6922,output7_28_0,11,3
6923,output7_28_1,12,5
6924,output7_29_0,14,3
6925,output7_29_1,12,10
6926,output7_2_0,9,18
6927,output7_2_1,16,13
6928,output7_30_0,15,0
6929,output7_30_1,13,8
6930,output7_31_0,17,4
6931,output7_31_1,13,9
6932,output7_32_0,17,4
6933,output7_32_1,14,4
6934,output7_33_0,17,5
6935,output7_33_1,15,3
6936,output7_34_0,16,5
6937,output7_34_1,11,3
6938,output7_35_0,16,4
6939,output7_35_1,11,5
6940,output7_36_0,16,4
6941,output7_36_1,11,5
6942,output7_37_0,15,8
6943,output7_37_1,12,7
6944,output7_38_0,16,9
6945,output7_38_1,8,7
6946,output7_39_0,15,9
6947,output7_39_1,8,7
6948,output7_3_0,3,18
6949,output7_3_1,16,13
6950,output7_40_0,16,10
6951,output7_40_1,8,5
6952,output7_41_0,15,10
6953,output7_41_1,8,7
6954,output7_42_0,14,12
6955,output7_42_1,8,7
6956,output7_43_0,16,3
6957,output7_43_1,8,7
6958,output7_44_0,16,4
6959,output7_44_1,6,7
6960,output7_45_0,14,3
6961,output7_45_1,6,7
6962,output7_46_0,12,5
6963,output7_46_1,6,8
6964,output7_47_0,12,5
6965,output7_47_1,7,11
6966,output7_48_0,12,5
6967,output7_48_1,7,11
6968,output7_49_0,12,7
6969,output7_49_1,7,11
6970,output7_4_0,3,18
6971,output7_4_1,14,15
6972,output7_50_0,12,7
6973,output7_50_1,6,11
6974,output7_51_0,12,9
6975,output7_51_1,7,14
6976,output7_52_0,14,9
6977,output7_52_1,7,14
6978,output7_53_0,15,8
6979,output7_53_1,6,15
6980,output7_54_0,14,9
6981,output7_54_1,11,10
6982,output7_55_0,6,11
6983,output7_55_1,14,11
6984,output7_56_0,15,8
6985,output7_56_1,12,13
6986,output7_57_0,5,14
6987,output7_57_1,10,13
6988,output7_58_0,5,14
6989,output7_58_1,10,13
6990,output7_59_0,5,15
6991,output7_59_1,12,15
6992,output7_5_0,3,12
6993,output7_5_1,16,13
6994,output7_60_0,5,16
6995,output7_60_1,9,16
6996,output7_61_0,5,16
6997,output7_61_1,9,16
6998,output7_62_0,5,15
6999,output7_62_1,9,17
7000,output7_63_0,5,15
7001,output7_63_1,10,18
7002,output7_64_0,15,16
7003,output7_64_1,1,9
7004,output7_65_0,14,12
7005,output7_65_1,1,15
7006,output7_66_0,9,16
7007,output7_66_1,2,11
7008,output7_67_0,14,12
7009,output7_67_1,2,11
7010,output7_68_0,10,18
7011,output7_68_1,5,14
7012,output7_69_0,14,15
7013,output7_69_1,17,4
7014,output7_6_0,5,14
7015,output7_6_1,15,10
7016,output7_70_0,13,17
7017,output7_70_1,15,8
7018,output7_71_0,13,17
7019,output7_71_1,12,5
7020,output7_72_0,13,17
7021,output7_72_1,15,10
7022,output7_73_0,5,15
7023,output7_73_1,12,7
7024,output7_74_0,5,15
7025,output7_74_1,12,7
7026,output7_75_0,5,15
7027,output7_75_1,14,11
7028,output7_76_0,4,16
7029,output7_76_1,12,9
7030,output7_77_0,4,16
7031,output7_77_1,11,8
7032,output7_78_0,5,14
7033,output7_78_1,12,7
7034,output7_79_0,5,14
7035,output7_79_1,10,13
7036,output7_7_0,5,12
7037,output7_7_1,15,10
7038,output7_80_0,5,15
7039,output7_80_1,10,13
7040,output7_81_0,5,15
7041,output7_81_1,12,12
7042,output7_82_0,14,15
7043,output7_82_1,12,12
7044,output7_83_0,14,7
7045,output7_83_1,12,12
7046,output7_84_0,14,8
7047,output7_84_1,14,12
7048,output7_85_0,14,10
7049,output7_85_1,14,12
7050,output7_86_0,5,14
7051,output7_86_1,13,17
7052,output7_87_0,15,10
7053,output7_87_1,13,18
7054,output7_88_0,14,13
7055,output7_88_1,14,15
7056,output7_89_0,12,13
7057,output7_89_1,14,15
7058,output7_8_0,6,11
7059,output7_8_1,12,12
7060,output7_90_0,14,13
7061,output7_90_1,1,12
7062,output7_91_0,13,15
7063,output7_91_1,1,9
